gene ZT0 ZT4 ZT8 ZT12 ZT16 ZT20
AT4G21760 6.78630783103718 8.15602935104416 7.52087009661471 7.29659734674723 6.23072442873011 6.42859965695138
AT4G21620 9.54466539944092 8.8831572866129 9.31815718146529 9.66927115582424 9.54016822918581 9.59064585084887
unknown_776 4.25630047120268 4.2190075586279 4.25706087269853 4.26614023835297 4.22520250104709 4.31372856818243
AT4G21780 5.65391929373849 5.59105166738865 5.56561425593818 5.53119239510596 5.56877577219602 5.49781394313317
AT4G21800 6.80801646295978 7.53566059819322 7.11889267658647 7.29117871111824 7.01398750013444 7.02844182703214
AT4G21790 10.2320454097774 9.84873398018947 9.77426917571412 9.82710069532624 9.89147057459807 10.0919604666946
AT4G21650 6.97513766281968 7.17507832929282 6.92168828146249 7.16438932204253 7.12871119304124 7.00649862681415
AT4G21810 9.39144248223558 8.71254735306538 8.73197464456595 8.73096100135262 8.72638836150632 8.91748095867714
AT4G21820 4.52861749552983 4.81712816369061 4.95177678477375 4.61897248828686 4.62648430679722 4.56524884690348
unknown_777 5.39589836293898 5.17522242757867 5.13655626660154 5.29705419875634 5.3930934927061 5.42424172465258
unknown_778 4.43232920324702 4.56645982016246 4.63413673188057 4.51226953309834 4.52366021811669 4.53348825102663
AT4G21890 7.17411932731124 7.29628941992919 7.10881862555588 7.24710052260901 7.09891901285337 7.15335650765488
AT4G21950 4.06374477638363 4.02038510005923 3.96780911199811 4.05461796138966 3.98798360102953 4.0091335967899
AT4G21870 10.7076968234864 7.49310260283479 7.03978459226843 6.97202148423519 9.44019353043603 10.1436985645585
unknown_779 5.00024901883226 5.1241042032785 5.1799606716796 5.14284911285454 5.21047984102383 5.1301472892804
AT4G21960 12.931672114085 13.1676284274361 13.4528405311425 13.4621140996324 13.3177824879975 13.3082097881928
AT4G21850 6.61568202565676 6.4186655828419 6.55066069864059 6.52342209419921 6.97548825176964 6.73422964675438
AT4G21860 11.4136068868884 11.4367205608803 11.3492771881118 11.3398833709472 11.3577909162448 11.4232535503843
unknown_780 7.99950784118998 8.20659566820196 8.38414361264729 9.12469387441968 8.22087268398334 8.34053493189355
AT4G21940 5.15156504089717 5.57999982919741 5.22812017134212 5.35980134185008 5.18052516599604 5.21746172399341
AT4G21590 4.93363156522001 5.1000741731096 5.02164597884197 4.94914059056901 5.12318354798068 4.97402676570165
AT4G21600 5.00926635194506 5.11597027499317 5.09380003563598 5.14091574308206 5.13298118400704 5.20813251648482
AT4G21580 7.87300043697117 7.9777557801186 7.97722261995662 8.1639905582791 7.89044744328936 7.78765767646899
AT4G21630 4.7060313791873 4.68631356966645 4.73689199475505 4.80032853286162 4.72680712390657 4.68387271562244
unknown_781 3.81865628669961 3.84290339601493 3.86439178810786 3.77782171682248 3.83591494075473 3.76242187161707
AT4G21680 4.9621284742975 4.86276260834227 4.94906053209001 4.87136357662532 5.01914898347029 4.97209353749632
AT4G21690 5.09264705525136 5.11114778388412 4.88404807026297 5.12374379627596 4.96590016670137 5.05369173984039
AT4G21280 13.2658360749859 13.2210402915613 13.1514058169375 13.1823040063912 13.1816351183271 13.3189625407368
AT4G21110 10.664350068833 10.1831493507195 10.0597238762289 10.2597988191745 10.3718619961103 10.4261676694465
AT4G21270 5.01692970933169 5.14480994355268 5.35031212361514 5.23763485415232 5.14576675567682 5.16399141907318
AT4G21300 5.35458860504632 5.46823431657685 5.39801315485449 5.39663360091644 5.3834684714188 5.39431179278555
AT4G21310 7.91850016968514 7.60297710477264 7.57028288876827 7.48059703290485 7.63033606005634 7.86918881303189
AT4G21323 4.80809619747963 4.71846592359301 4.65157540929167 4.65907142016726 4.63365843251515 4.68191149418052
AT4G21340 4.41296065261796 4.52776603111414 4.53964100053585 4.43712167433703 4.44953252051629 4.44646286029619
AT4G21350 7.92110414379738 7.471064066308 7.37319504833062 7.46617393059837 7.56195563685021 7.60100887821016
unknown_782 4.33029374428008 4.37316222346997 4.43772841758025 4.4094784563644 4.39617229902761 4.44743033503682
unknown_783 5.02593080344832 5.01088347217535 5.13564557122703 5.17865758060576 5.11336489648223 5.03987346238377
AT4G21390 4.2293281969985 4.36544197630219 4.34629920116821 4.41008413874243 4.40616766208595 4.39862129859236
AT4G21400 5.77165807348284 5.58879073353768 5.74070874460298 5.38539227946437 5.53615831731169 5.71438324295408
AT4G21410 5.91052831885194 5.28205418945305 5.49545047463586 5.48227529916468 5.69089515763906 5.62215553014903
unknown_784 5.16949763070927 5.18031809311102 5.26777531697482 5.27443007345796 5.24242373241716 5.2199840690957
AT4G21430 6.71340573419597 7.1801343917269 7.13959631558858 7.07796563668378 7.08024398943264 7.06240180394051
AT4G21440 4.40493059453667 4.45574262029115 4.46634710396988 4.49468069770339 4.32615114818187 4.42779451124799
unknown_785 7.02610970825708 6.69123367064127 6.58638644162299 6.51509016738596 6.67187541983793 6.71997864286716
AT4G21326 6.03187070081216 5.92435024511326 5.97519522474886 6.04994571107507 6.09698078009792 6.34878628755585
AT4G21380 5.34760784846426 6.82954274284284 8.23183234879875 8.1871865291543 5.94146836789766 5.40563963016812
AT4G21470 8.92201694805419 9.3459065327801 8.96863600845544 9.12415757087243 8.84154817280846 8.92794671574057
AT4G21480 6.65582799827896 6.16648893841685 6.23101841591987 6.2840544941955 6.43371109896294 6.45070816235192
AT4G21490 7.14303004046702 7.13797393837903 7.03114464100318 7.0364398489694 7.16091016002818 7.10399592090251
AT4G21500 6.04817676576137 6.13685831989626 5.91429765407359 6.01606608684594 6.0378893877902 6.02319367821704
AT4G21550 6.13502593842716 6.00547711296339 6.14918030906624 6.20973858995683 6.07016939550124 6.11451924662353
AT4G21560 7.97302944581982 7.53086884723617 7.68337673367797 7.65661375882364 7.73214720076991 7.81501137157292
AT4G21610 7.60235304010774 7.16059235535738 7.17546034232898 7.17415094535017 7.39106660236037 7.46673426619347
AT4G21510 7.67841676965186 6.60414487531182 6.78944972450738 6.52773224119538 7.02275128751489 7.08511272686814
AT4G21450 10.190736821902 9.42965800687544 9.631295023933 9.91549159909757 10.0580391761042 10.0619192951972
AT4G21240 4.59187258687929 4.59061906834027 4.55418126129246 4.65734697764383 4.54464533515363 4.73470105500757
AT4G21190 6.73618046088677 6.49308921321863 6.77901246858787 6.59600482065908 6.99004330789718 7.08529179193567
AT4G21160 9.52101407124986 9.20201246005374 9.29392010703974 9.22798912560646 9.47605106067048 9.3877132896288
AT4G21105 10.6152911303658 10.7103196769806 10.8546618294304 10.751198066189 10.7672755711288 10.6393856764446
AT4G20820 4.54001812853602 4.30543434197315 4.29030112337808 4.16947032394329 4.36785516861231 4.39865335170851
AT4G20840 6.2091485578173 6.35530380424912 6.57980132610829 6.2402546322295 6.58190644851268 6.43606357357622
AT4G20830 7.49959500622641 7.66855469792625 7.91794066536878 8.07390217820476 7.82906392498318 7.6289239951528
AT4G20850 9.85402249910433 9.93616362138385 9.70413621958531 9.59867071997499 9.93363315256627 9.93385850142587
AT4G20880 7.19777288771145 7.24949154438417 7.2553715773012 7.36610679355379 7.12122858720225 7.20302008525893
AT4G20900 4.40366277668173 4.52573618273349 4.54664756736508 4.51509141400091 4.4952575298527 4.46376550808562
unknown_786 4.35212188298652 4.35801969144397 4.39066103380485 4.32227114492468 4.44845383916226 4.38348020852183
unknown_787 5.73786070901411 5.56435557837785 5.54222521910036 5.6715223461733 5.51820580371564 5.83988135387769
AT4G20980 9.68805201160993 9.99822025056782 9.89979743818872 9.84848348360897 9.62670296098219 9.50897080835319
unknown_788 4.72667279668679 4.72818059770484 4.72044040799175 4.67261220514486 4.74318359509174 4.61693457033541
AT4G21020 3.87865818966582 3.91722081269353 3.88958451183563 3.90607105897983 3.92071430634425 3.91701569447276
AT4G21050 4.22299636502804 4.2094721496638 4.26564040042212 4.23089302418254 4.18486833781435 4.39222900009991
AT4G21060 6.25976945464461 6.51277253933144 6.39610835918285 6.35941467234325 6.34322577762477 6.25700485600906
AT4G21070 5.01660909397746 5.14563457438078 5.29537273757755 5.35277936860821 5.20964474148453 5.19497992704306
AT4G20960 8.35345479716811 8.68958855708656 8.92766804420243 8.90534214582694 8.60330331485196 8.50017550346371
AT4G20930 7.22843906744631 7.51812358271046 7.54957708399658 7.65228104673561 7.46532442163903 7.36904106989317
AT4G20890 10.4102790219113 10.2613131747144 11.1784271767438 11.2650316577175 11.1644049367765 10.9065336810703
AT4G20860 5.03648100075887 4.88804180498861 4.48062120120572 4.53078638827295 4.63008555397324 4.68333986590639
AT4G20870 10.2502969656028 9.19910952302066 9.05884468811505 9.08627597939139 9.55160235130138 9.78282219050763
AT4G20910 6.33883145714809 6.5895078744177 6.53173556634641 6.70725679784782 6.52394068589158 6.50851754918991
AT4G21080 4.37166232965798 4.37561671787559 4.35175501032192 4.33094824858301 4.40492643898757 4.32571976956763
AT4G21090 8.06082701488523 8.10842163024983 8.06142675427432 8.31845128391639 8.01271798324842 8.17430985238894
AT4G21100 6.91496533618021 7.16182107810118 7.03008081303972 6.74456188037437 6.79974861725303 6.71216199253122
AT4G21120 7.44343211386733 7.4233942745743 7.45636142697243 7.29961171736462 7.45853424662956 7.53769714659043
AT4G21130 5.57818944454567 5.56116918487559 5.54955310912566 5.62622408668769 5.51314919166336 5.45238634476682
AT4G21140 6.26248841989315 6.89546480215689 6.98568794566093 7.03820994282285 6.66277978297926 6.28406784177948
AT4G21150 9.89360102735777 10.0340142098863 10.0435584523169 10.4332837736517 10.0433901117204 9.9491064917777
AT4G21170 4.61349378867645 4.58714901402688 5.03862624562119 4.7921088888948 4.69041232532873 4.56844769274643
AT4G21180 7.53355058231657 8.21028671614961 7.73985945442525 7.4481208289272 7.03419439768645 7.14136473586469
AT4G21200 4.38921616555967 4.35721123930051 4.2972955750792 4.303671241232 4.36892732260714 4.47751355359845
AT4G21210 10.5160329391054 10.4918727685054 10.8138189543434 11.0155397143579 11.065733887034 10.8436873243287
AT4G21230 5.36255988286084 5.47984147458197 5.41002022738267 5.42488193725389 5.35492652495922 5.45951283847547
AT4G20150 11.6429084270361 11.57752341787 11.6304747984794 11.6809958412607 11.7088610436372 11.6479931908626
AT4G20280 7.70710262066566 7.32981439976101 7.42150988991335 7.34851538361425 7.51634047293787 7.58537030888438
AT4G20400 7.37559511731802 7.51024059602861 7.74777325467886 7.55356070645104 7.68886685399141 7.62996956503426
AT4G20420 5.73350987949585 5.96510547440359 5.73170608066337 5.61923687151081 5.72731779073159 5.65515215530448
AT4G20430 7.13092438285889 7.30372395300231 7.84640250961922 7.61155149974086 7.59929502688679 7.46725901139851
AT4G20450 4.46521714807194 4.50258399856983 4.49190095659249 4.48768032228331 4.57569618336657 4.43965319914846
AT4G20460 6.04564287296648 6.04229000340369 6.00936509980286 6.12319578479881 6.16055326438073 6.11062461276822
AT4G20470 5.28181087040573 5.32500577767119 5.27049948017272 5.11729345051773 5.31427004663105 5.30104938252602
unknown_789 4.72595157220735 4.5343590508216 4.66676094823521 4.71659826844833 4.66915748692148 4.67926193555903
unknown_790 4.50976150413717 4.52832547423185 4.52521472345636 4.49856059226193 4.48210210047397 4.54571642375811
unknown_791 4.59179707660284 4.63023710289797 4.48367804810886 4.59942996580178 4.52745490021955 4.571844072682
unknown_792 4.33292247867802 4.35620297514832 4.38472180535451 4.2774121487883 4.36211087470495 4.4478478749376
AT4G20390 5.17989815985019 5.22724126930989 5.08160922067172 5.18716459624511 5.01502192928074 4.89215739482952
AT4G20440 8.9151636549883 9.04910369990719 9.08622046205286 9.22720411873047 9.03630585116876 8.88241416353917
AT4G20410 8.87072237732972 8.77885673129584 9.19800225761576 8.97202748004931 8.90041120776323 8.93834535849833
AT4G20380 9.5607343200809 8.58528472920969 8.51933576624162 8.44960227341271 9.01322926403208 9.31241471752801
AT4G20330 8.59799393705791 8.33873141546007 8.40432048804472 8.41855615329353 8.42941649998891 8.49356163629604
AT4G20350 6.48205559111643 6.26576919768257 6.2470257295123 6.23210619145526 6.36447449172605 6.40602426859783
AT4G20360 13.3207527948612 13.2488367902852 13.1368412802643 13.2468649969019 13.4117075323653 13.3288551381322
AT4G20480 8.84736167590748 8.94781446241779 8.81564646980382 8.83062037199935 8.71443950758688 8.71846436776324
AT4G20370 5.74117298960181 5.79387546797174 5.72059920789723 5.77365923715051 5.88280093243572 5.71187541322048
AT4G20740 6.09034224645249 6.23091948999517 6.38957313565938 6.11205261914343 6.19113045633071 6.02469498058235
unknown_793 7.62712659803653 7.75220721981935 7.81555453217475 7.87555135779097 7.74723253722722 7.72109047363579
AT4G20760 9.22139763531178 9.39525321921913 9.41709899593383 9.40453462715328 9.38109454370495 9.30598914962019
AT4G20770 4.92431273650646 5.03997927749177 5.03437373197221 5.19640189294958 5.10995104606279 4.93659974837707
AT4G20780 7.58245818779103 7.11502670618365 7.32615036280053 7.72314847792255 8.04699707452601 7.77380511167453
AT4G20790 3.67334947470951 3.67705891920728 3.63191778988361 3.72038724160232 3.68558391540414 3.72660791991926
AT4G20800 4.1604525925194 4.26706408130163 4.31500018118801 4.24801483566412 4.17034632125342 4.16205304642413
AT4G20320 5.88651767746226 5.8340685130789 6.1615492563902 6.24380165425646 6.1450744036074 6.0506341141358
AT4G20300 7.61823620491 7.38080473056682 7.10372113931184 7.33505201309264 7.276941652407 7.32008190226796
AT4G20260 11.0521050247681 10.2312076352152 10.9080373878341 10.248190038956 11.128341697604 11.1241080681414
AT4G20020 7.82369893632652 8.64457221421937 8.71609252257511 8.65514115458592 8.16744639839511 7.94858872956019
AT4G20050 4.79214873458442 4.78188951814691 4.8110000641133 4.75465245519767 4.81475151757866 4.73787905800013
AT4G20060 5.5113726449169 5.55551236931949 5.54573728660587 5.33547775312704 5.47088828610867 5.43639835849108
AT4G20070 9.59159241254822 7.93300613007689 6.77919275405631 6.92776724211032 7.75505201132498 8.65407429449088
AT4G20080 4.78961922959838 4.75235680830377 4.85748359132487 4.74663298470868 4.82002779807332 4.74244898090251
AT4G20090 4.79777310806467 4.97453208767759 4.92755441584794 5.00111492696642 4.87954419354439 4.7224067090137
AT4G20100 4.58334280006661 4.64870489418032 4.61373219734024 4.54313226962567 4.53451844340883 4.66464672986508
AT4G20110 5.94003124201364 6.10807270808294 6.23556928137584 6.73094646003986 6.18555034431023 6.1681084490833
AT4G20130 6.67085994734632 6.91932892723576 6.99043135080494 7.00974795577027 6.76366767672576 6.82995227562379
AT4G20130 7.80799749845599 8.07536641021529 8.32647607159226 8.04935894585091 7.92805886241267 7.89338729742924
AT4G20010 8.64320058594227 9.00692077138901 9.19300319428225 9.30967752126917 9.05933780727183 8.81239780015719
AT4G20030 8.33553311790666 8.01328238781902 8.11272951819318 8.13937846985462 8.40390308311145 8.3404485945627
AT4G19985 9.23434439643401 9.05645539682254 9.0837409904666 9.06383401703359 9.21897988307118 9.37664142503844
AT4G20140 6.23004218593589 6.11824723006941 6.02904705329196 5.85912138483924 6.0627340714917 6.18575576514224
AT4G20160 4.46704624203218 4.61715220556529 4.65284387747092 4.49287824868945 4.69586672299244 4.54353534194298
AT4G20170 9.62899433368693 8.99663577988041 7.89628899222364 8.95701968730796 8.72282368887296 9.26102077070576
AT4G20200 4.34588163146992 4.4661146093851 4.31808162569957 4.18496424105995 4.19304341113726 4.19762833425431
AT4G20210 4.30316887262234 4.35672513889493 4.34431048567397 4.26267685656366 4.36306826201174 4.34316636369154
AT4G20220 4.42750112926755 4.4118122933046 4.53089847138075 4.40608856869326 4.53389400498001 4.46841802099236
AT4G20230 4.75967733661067 5.02242200736311 4.84140054745562 4.8912384861314 5.00481567801629 5.00178151053308
AT4G20235 4.62827073374253 4.95120693897484 4.9628027327575 4.74550508984333 4.73475623386187 4.70595896874508
AT4G20250 3.67291293031948 3.66413878352036 3.67450650167214 3.64029520749756 3.64601094114514 3.70428090359997
AT4G20270 8.48110532364013 8.30390631937852 8.61885342805218 8.72745312766892 8.75884629875569 8.73255977360666
AT4G20290 4.43239234574182 4.32791869454013 4.27851466519601 4.30075740138739 4.35583181417174 4.47799804784601
AT4G20310 7.48889236398878 7.63050203671886 7.37372290981993 7.22771841074515 7.39433832387795 7.4058407573612
AT4G19910 4.70322177912443 4.6429106558346 4.53340522745878 4.4555095206014 4.58226140781171 4.61091999862492
AT4G19940 5.60033991579686 5.68320523332641 5.67112348156849 5.60068386230028 5.69705266291338 5.55681767715945
AT4G19960 6.7295443255039 6.73844111678611 6.98243992604683 6.9898243887772 7.12569493939775 7.35264748666265
AT5G44820 5.07227382755565 5.2858307511709 5.6958522552199 6.38283565854088 5.46269488956747 5.04719802491192
AT4G19980 5.21531753560432 5.1741246015756 5.13960745299479 5.20948737372233 5.19978299510734 5.29381367846777
unknown_794 6.65631979918552 6.73784912017383 6.70112654660561 6.67553170310986 6.70821102868555 6.76422362539653
AT4G20000 4.6192027978254 4.55784957306066 4.49985888903643 4.54138290947579 4.64719385072483 4.64167384195636
AT4G19580 4.77290591537454 4.80286229803276 4.70606649341585 4.7886620134284 4.98999897386046 4.75664553899998
AT4G19600 7.14390937697846 7.09571573444192 7.31097251451219 7.07159274306287 7.32359238936835 7.29604993198101
AT4G19610 7.15947474755302 7.21168293599455 7.50275336956286 7.29332850564304 7.09705420372572 7.06030720340788
AT4G19620 4.78032019546662 4.79286255080192 4.86754492416304 4.85812220591213 4.71654157189777 4.81580135518859
AT4G19540 7.93842130689194 7.63965365869556 7.84778231056789 7.82566047472908 7.99089123982335 7.85954534426072
AT4G19640 10.0635103132649 9.80827491485166 9.60027937164565 9.72815706551336 9.9992480166336 9.9636254990229
AT4G19650 4.83310837401328 4.9898435240216 5.16399867666539 5.0687312039847 4.99241231021601 4.94714902681898
AT4G19660 7.96353762365612 7.83806391058613 8.27556873856883 8.46083734562045 7.70486978366187 7.98527579681554
AT4G19670 8.31523529233583 8.27645927934673 8.20170241654954 8.54749528785607 8.28354960838413 8.30543291507413
AT4G19680 4.60410349861234 4.62901215686417 4.64346125705113 4.66049921371997 4.65970798399679 4.67375722329463
AT4G19710 9.28703619132543 9.55326747976386 9.34140295783356 9.20512660993115 8.98480219660197 9.15641611574125
AT4G19720 4.35768504847311 4.60972790499897 4.68669534433959 4.48050021584652 4.57806296306288 4.5681130254472
AT4G19730 4.68116250503131 4.6990311245274 4.69119839483954 4.63381066680243 4.67272575990576 4.5855433222451
AT4G19740 4.68192134316802 4.65744791569994 4.68427307799594 4.60095187679424 4.61194694117148 4.70450074000894
unknown_795 4.49193255367012 4.45060221982173 4.46696188600138 4.3895382796117 4.41609692626026 4.51838739247095
unknown_796 4.1353343150282 4.18936921562038 4.28241128484321 4.19554953157099 4.2117174082807 4.03865145826483
unknown_797 3.82210126547123 3.80313091481887 3.76462207927901 3.74575192388792 3.76251669288854 3.76041064180546
unknown_798 5.397329027018 5.40961786452662 5.46079556378217 5.37476711870353 5.47815548181096 5.36718341674583
AT4G19810 5.50153747613926 5.0905348073012 5.31270858595848 5.26201820825003 5.39930422564359 5.35655154584382
AT4G19820 6.07036853088168 5.02856104270373 4.669426129566 4.58295738084415 4.55548264562155 5.14811996323091
AT4G19830 9.09218408565061 8.99581082494482 8.70254384128756 8.57458361488182 8.63807746806351 8.80903028742947
AT4G19850 4.16633870498596 4.11132630054413 4.17814506790488 4.15295692599291 4.20420143632835 4.12969787670544
AT4G19860 9.46592034550984 9.09444719108963 9.28182669721304 9.0738184430182 9.57621434646663 9.65409885070824
AT4G19865 6.96482107876862 6.8151601894039 7.11233167558022 7.11741034654386 6.82698023948091 6.97447313813488
AT4G19880 8.55810853043896 8.09218137639243 8.54131578008176 8.52591423190135 9.07467354994436 8.91344317781476
AT4G19690 4.39609848589438 4.33225110364765 4.34363107643327 4.35127179068609 4.36904908189853 4.31349076235679
AT4G19840 11.6913340579125 11.3913047822413 11.4761160886957 11.5188420986763 11.6931330530977 11.8801654484824
AT4G19890 5.52979062391366 5.52469044883392 5.68480042818445 5.61573667455211 5.75120554820957 5.53564707792301
AT4G19530 9.7066790575217 9.42689083698543 9.30166730173058 9.55437946282009 9.85448014197925 9.79268452284028
unknown_799 4.41775118181198 4.62507264740608 4.59917003564499 4.664187363885 4.38922760617023 4.43023851173177
AT4G19570 3.91470880720445 3.92509042671056 3.95540579569974 4.00764399793284 3.95122784724229 3.98604977773981
AT4G19220 5.28953719879782 5.56845220339831 5.39565331025081 5.46921051784252 5.64204722479656 5.38918426118496
AT4G19140 9.14797897402846 8.70168771454376 8.54514943123993 8.40396617276834 8.67168056296625 8.72886112383448
AT4G19185 7.71878012512631 7.6425594260639 7.89228280536515 7.71553915625033 7.9125139608284 7.69110673897051
AT4G19200 10.4423507264986 9.98206303269983 9.97102014596337 10.1543098134507 10.3182375093646 10.3702620152755
unknown_800 8.55061273022022 8.73223543219194 9.07983453858626 9.08319408610212 8.90313787846034 8.82491622535995
AT4G19160 9.32194913328789 9.34215338879855 9.2609641904234 8.96404657299313 9.54983668202896 9.29547643088204
AT4G19230 5.73389302960508 5.66811682029503 5.73951851965578 5.69454803903003 5.77802210952134 5.62730942250448
AT4G19120 9.42075800451077 10.0665366917187 11.8239451362528 11.030550075344 10.5953990982524 9.88708063375488
AT4G19170 9.41989812571456 10.8377150962333 9.49376309811715 7.27712893084523 7.74164278119927 8.62878582285275
AT4G19130 5.71331276922845 5.8848064235156 5.94583350470702 6.18496100177901 5.94181758397159 5.81559808719379
AT4G19240 5.29058446226066 5.58721013427737 5.27460593167599 5.21072644881948 5.48068293974537 5.38533524085352
unknown_801 3.90361891502088 3.87114947453768 3.92757929463892 3.96648570654624 3.90376063532228 3.88895695336123
unknown_802 5.35465072054203 5.46847475560859 5.30544932848605 5.34504850623548 5.33693852938522 5.38597431928255
unknown_803 4.27870021127056 4.13806743559304 4.20264164402225 4.18440181464882 4.14687530596541 4.32861048484658
unknown_804 4.98662244304544 4.90932760096461 4.94848881236939 4.91161743979924 4.97773511104865 4.90751857634405
AT4G19370 5.57512050147448 5.57911791385195 5.19501404833037 5.22451373928105 5.45447316512713 5.4639408984775
AT4G19380 6.07917013571535 5.55126434942335 5.30124654262765 5.09186716611508 5.7018971833589 5.78000619724494
AT4G19420 8.5471512087647 7.94032902139295 7.49334428590268 7.18579355723107 8.0322717567514 7.99337079240372
AT4G19430 5.64382944220591 4.84585247250711 4.6913441711819 4.5744536730942 4.86047828171018 5.12304911039839
AT4G19460 4.63215483731807 4.54828799788691 4.4581549142215 4.31920559096697 4.45131632259306 4.48617641939476
AT4G19350 8.70347180206522 8.20886340465555 8.38231326646014 8.5608430866267 8.74779920656622 8.69496995883561
AT4G19450 8.71407957681319 8.07454988287199 8.01283448606692 8.74973439541317 8.37626606860395 8.73931910443081
AT4G19410 12.0290576628224 10.4803764511743 11.264193745209 11.1836200207566 11.9928695864509 12.0219911437
unknown_805 7.56410732438901 7.90497052655778 8.14408919475843 8.02835271255289 7.90677914655476 7.69836977546988
AT4G19390 8.6997005455364 6.88474713019763 8.75660667620705 9.14604695439545 9.17498992365944 8.97780206088704
AT4G19440 4.77987226809458 4.90373825560439 4.89339857506012 4.90910249320463 4.90378562454212 4.78714708540549
AT4G19470 4.83569375940382 4.66178544267111 4.798390304493 4.84913700188609 4.85767842196339 4.72186128567423
AT4G19480 4.96079716912901 4.99145405788957 5.037583039888 5.15360280588485 4.9732920979767 4.91320241771888
unknown_806 7.42561819941968 7.35435853174228 7.61059284235908 7.40882590647461 7.67605332403163 7.59048486642484
AT4G19500 8.88882334152076 8.51015286610046 8.57350556858538 8.44732772057071 8.80659370983713 8.99508669410134
AT4G19510 7.15306024704701 6.95720024373198 6.74482423870333 6.82167010017872 6.90993391699812 7.14306144911547
AT4G19520 5.52683557287346 5.55780444731163 5.73666244249319 5.70431455487939 5.78387754658499 5.60686506028501
AT4G18840 5.69745109545068 5.61282562170907 5.73451320363138 5.80849323495306 5.81072513463239 5.71057206861096
AT4G18850 4.00952322049058 3.98123190400089 3.96272441796605 3.93405731699811 4.00870622348738 4.06559891226912
AT4G18860 4.22088055671573 4.22377858351484 4.21467606066972 4.24881691800179 4.27004757438354 4.23304337329462
AT4G18870 3.94105667792026 3.96450183698125 3.9583155594734 3.93746511383145 3.93158080380209 4.01452085681858
AT4G18880 6.62547581161234 6.80858860796288 7.46137106262085 7.58839880486643 7.20471275499105 6.95334497319922
unknown_807 6.9291421947284 7.39693026575021 7.45041122297726 7.26932526363774 6.91891564416657 6.87005609759998
AT4G18930 7.60012471077477 8.85678728359402 9.78133811330427 9.46253054524014 8.58218386445821 8.32630303406942
AT4G18960 4.23566498861346 4.30626948209072 4.33388302929446 4.26412210453079 4.17785630259802 4.25225063231195
AT4G18975 7.65497462665053 7.95979640007083 8.05127044642651 8.23432381003872 7.95518385234717 7.84604999669718
AT4G18980 4.79529366219326 4.77497171530032 4.90259121101868 4.75138745808082 4.79698814322853 4.76972740008363
AT4G18990 4.72325121155872 4.78146294891697 4.78024378802313 4.68741560193271 4.75253567141483 4.66055498597845
AT4G19000 4.2379167742477 4.33245548066674 4.40398203240594 4.27001417794373 4.34752681930629 4.20411376587622
AT4G19010 6.73638101246384 6.67924608024865 6.59370169539907 6.61061929422158 6.71251840382219 6.58075646577989
unknown_808 6.1297885649437 6.4212824697783 5.99712738238135 5.90835941256888 6.00362080606915 6.01860360617519
AT4G19040 8.36325075121479 8.39961386041359 8.24486230995635 8.25048952662586 8.41311399013197 8.46065451408224
AT4G19045 6.31010505378066 6.0949130159715 6.14955546641175 6.27401171394826 6.39197486472596 6.29726506004475
AT4G19070 8.10637500038159 7.82590596311855 7.96304563397776 7.97811939175801 8.03695650389492 7.88577267172304
AT4G18950 6.7052093774119 7.01109723961281 7.32235941317592 7.50854660294485 7.05327685634644 6.76274340703907
AT4G19030 4.62455881940438 4.71225718466402 4.71964595387687 4.7979659319594 4.62182593721766 4.67509507961099
AT4G18920 5.13400006264917 5.03426154386603 5.07519695339354 4.9867180676387 5.10991325529288 4.99653447101549
AT4G18910 7.94110682678078 7.83403879529259 7.88397349745917 7.86832954955746 7.50952512299517 7.66547074689371
AT4G18970 8.82973428448579 9.48685022551867 9.08496943449391 8.72188310543743 8.48856456047118 8.6347760711026
AT4G18890 6.82921602729784 6.95979598968376 6.8323248299085 7.07382272966633 6.9690552018306 6.87111445442268
AT4G19095 4.71356607899028 4.78374185849095 4.67012606004415 4.59536605294662 4.70576953835796 4.74286791479522
AT4G19100 9.29113125476317 9.18619107643352 9.34573641105651 9.18420215049141 9.23295885740405 9.34972514160438
AT4G19150 6.91932124438976 6.84640873744864 6.81084744501207 6.84922562769727 7.04899524258303 6.99211157685855
AT4G19191 4.85538162874351 4.83800687462664 4.96289993785986 5.04181913741358 4.93628702116036 4.95740467501535
AT4G19210 10.1039629699878 10.2481063907087 10.0534957579668 9.98076725583008 10.0096826135331 10.0381135447418
AT4G18710 10.0791176128111 9.5214097590021 9.43914966552073 9.41920342344441 9.96482288969929 9.85947853494294
unknown_809 11.8972272860141 12.041579188452 12.0144302366494 12.0492071282072 11.9333264908227 11.8064707619908
AT4G18780 7.25774169331736 7.05248068349995 7.00031669873458 6.94687744497819 7.02313465982939 7.05973664784708
AT4G18770 4.91469400494064 4.95792697565941 4.95557680774445 4.93379777276424 5.0781853564072 4.88516008810798
AT4G18590 8.10228314527906 7.73332003017039 7.77506041679453 7.50186311943155 7.85577023942186 7.8229523113657
AT4G18600 7.37368248486848 7.45789718573638 7.51441798938302 7.33734280232441 7.53787289156354 7.58065252309378
AT4G18375 5.55113945886738 5.53348507940288 5.50988052785254 5.32514716542657 5.59113662208961 5.51009829438686
AT4G18480 11.9293607952498 12.0146908935732 11.9454652060783 11.7837849012502 11.7262279747498 11.8125450170291
AT4G18580 6.57489648195473 6.51108916307213 6.83403405021636 6.91146125028061 6.8556363851283 6.56701044679185
AT4G18470 4.59747754859646 4.6357382345005 4.59410203551684 4.6629224316192 4.7462632682275 4.6273307322489
